code_iris;nom_iris;code_commune;population_18_75;taux_vapotage_quotidien_pct;taux_vapotage_actuel_pct;nb_vapoteurs_quotidiens_estimes;taux_tabagisme_quotidien_pct;vapoteurs_pct_hommes;vapoteurs_pct_femmes;vapoteurs_pct_age_18_29;vapoteurs_pct_age_30_44;vapoteurs_pct_age_45_59;vapoteurs_pct_age_60_74;vapoteurs_pct_dipl_inf_bac;vapoteurs_pct_dipl_bac;vapoteurs_pct_dipl_sup_bac;vapoteurs_pct_actif_occ;vapoteurs_pct_chomeur;vapoteurs_pct_etudiant;vapoteurs_pct_retraite;vapoteurs_pct_autre_inactif;vapoteurs_pct_fumeurs_double_usage;vapoteurs_pct_ex_fumeurs;vapoteurs_pct_jamais_fumeurs;vapoteurs_pct_motif_sevrage;vapoteurs_pct_motif_reduction_sante;vapoteurs_pct_motif_economique;vapoteurs_pct_motif_recreatif;taux_p05;taux_p95
335220106;Émile Zola;33522;2352.0;7.69;10.63;181.0;21.79;53.7;46.3;34.4;33.2;24.5;7.8;21.8;18.2;59.9;69.9;10.6;13.5;1.1;4.9;46.2;50.9;2.9;39.4;25.7;20.0;14.9;6.91;8.43
335220107;Saint-Genès;33522;1817.0;7.73;10.74;140.0;21.53;49.5;50.5;40.9;30.0;22.6;6.5;20.7;15.6;63.7;71.1;9.5;14.6;0.8;4.1;45.9;51.2;2.9;39.0;25.3;19.7;16.0;6.95;8.47
335220108;Peylanne-Leysotte;33522;3146.0;7.56;10.46;238.0;21.9;54.7;45.3;36.6;29.8;24.0;9.6;28.6;20.5;50.9;71.7;9.9;13.2;1.1;4.2;46.4;50.8;2.9;39.2;25.7;19.9;15.3;6.79;8.29
335220109;Plume la Poule;33522;2893.0;8.06;11.23;233.0;22.88;56.7;43.3;42.2;29.2;22.8;5.8;27.3;24.3;48.5;68.5;10.7;15.2;0.7;4.8;47.5;49.7;2.8;38.3;25.6;19.9;16.2;7.24;8.84
335220110;Mégret;33522;1905.0;7.47;10.36;142.0;23.63;54.5;45.5;39.7;29.0;21.6;9.7;48.8;16.8;34.4;56.0;13.8;16.9;1.2;12.1;48.3;49.0;2.8;38.1;26.0;20.1;15.8;6.71;8.19
335220111;Lycée;33522;2052.0;8.07;11.26;166.0;22.77;54.4;45.6;45.4;32.1;16.8;5.7;28.3;20.4;51.3;70.0;9.4;16.8;0.4;3.5;47.3;49.8;2.8;38.1;25.5;19.7;16.7;7.25;8.85
335220112;Thouars 2;33522;1314.0;7.71;10.67;101.0;23.13;53.6;46.4;35.4;28.5;27.1;9.0;31.8;24.9;43.2;63.8;16.1;9.0;1.1;10.0;47.7;49.5;2.8;38.7;26.1;20.2;15.1;6.93;8.45
335220113;Thouars 1;33522;2137.0;8.12;11.28;173.0;25.89;56.5;43.5;41.7;32.4;19.1;6.8;52.0;24.4;23.5;52.1;19.1;13.4;0.6;14.7;50.6;46.8;2.6;36.9;26.4;20.4;16.2;7.3;8.9
335290101;Aiguillon-Port;33529;2171.0;5.91;8.05;128.0;21.71;54.6;45.4;20.4;25.3;34.8;19.5;48.8;23.5;27.6;71.0;12.8;5.3;2.8;8.2;46.2;51.0;2.9;40.9;26.6;20.7;11.8;5.37;6.48
335290102;Bordes;33529;1653.0;5.84;7.93;97.0;21.03;52.2;47.8;16.5;26.1;37.5;19.9;43.7;25.1;31.2;76.3;8.5;5.9;2.6;6.7;45.4;51.7;2.9;41.7;26.7;20.8;10.8;5.31;6.4
335290103;Centre Ville;33529;2721.0;6.41;8.74;174.0;23.21;54.2;45.8;24.2;35.3;25.5;15.1;50.9;24.8;24.3;73.8;11.5;3.1;2.3;9.2;47.8;49.4;2.8;39.7;26.8;20.8;12.8;5.83;7.02
335290104;Jean de Graily;33529;1917.0;6.44;8.8;123.0;22.96;52.8;47.2;23.8;31.3;30.5;14.4;45.8;29.6;24.7;71.7;13.3;4.8;2.1;8.1;47.5;49.6;2.8;39.8;26.8;20.7;12.7;5.85;7.06
335290105;Saint-Exupéry;33529;2449.0;6.24;8.53;153.0;22.07;53.4;46.6;26.0;32.4;25.4;16.1;42.8;26.3;30.9;72.1;13.5;5.5;3.0;5.9;46.6;50.6;2.9;40.1;26.3;20.4;13.2;5.67;6.84
335290106;La Migreque;33529;1383.0;5.27;7.1;73.0;20.13;55.9;44.1;13.7;22.1;36.5;27.7;54.4;22.0;23.6;75.6;8.1;5.2;4.6;6.6;44.3;52.7;3.0;42.7;26.7;20.8;9.9;4.79;5.78
335290107;Les Miquelots;33529;2130.0;6.15;8.4;131.0;22.37;53.7;46.3;22.1;27.2;34.9;15.9;51.5;22.3;26.1;73.6;9.8;5.8;2.7;8.1;46.9;50.3;2.8;40.3;26.7;20.7;12.3;5.59;6.74
335290201;Le Pyla;33529;1511.0;5.07;6.84;77.0;18.48;53.7;46.3;21.5;21.2;25.6;31.6;33.3;20.4;46.3;71.2;10.5;5.2;4.4;8.7;42.2;54.7;3.1;42.6;25.5;19.9;12.0;4.61;5.56
335290301;Cazaux;33529;2903.0;6.98;9.58;203.0;23.66;61.5;38.5;25.6;31.9;33.2;9.3;42.0;30.5;27.5;79.0;8.0;5.6;1.9;5.5;48.3;48.9;2.8;39.3;26.8;20.8;13.1;6.34;7.65
335500101;Croix de Leysotte-Chanteloiseau-Saint-Bris;33550;3875.0;7.47;10.3;289.0;24.26;56.9;43.1;34.3;35.9;21.4;8.4;42.6;22.0;35.5;77.2;9.4;7.9;1.4;4.1;48.9;48.3;2.7;38.2;26.4;20.5;14.9;6.8;8.13
335500102;Petit Chambéry-Brown;33550;1197.0;6.98;9.53;84.0;23.17;58.8;41.2;19.5;36.3;33.1;11.0;45.0;19.5;35.4;82.9;4.6;7.6;2.2;2.7;47.8;49.4;2.8;40.2;27.1;21.0;11.6;6.36;7.59
335500103;Chambéry;33550;2379.0;7.48;10.25;178.0;24.22;54.2;45.8;26.5;43.1;22.4;8.1;37.2;23.1;39.7;76.9;8.8;7.0;1.0;6.3;48.9;48.4;2.7;38.9;26.9;20.8;13.3;6.81;8.14
335500104;Peyrehaut-Carbonnieux-Trigan;33550;1686.0;6.36;8.66;107.0;21.69;56.3;43.7;19.3;30.3;32.8;17.6;41.1;19.4;39.6;78.3;7.2;5.4;2.7;6.3;46.1;51.0;2.9;41.0;26.7;20.7;11.5;5.79;6.92
335500105;Saint-Martin-Canteloup-Bourleaux;33550;2005.0;7.41;10.2;149.0;25.55;56.3;43.7;29.7;36.7;25.5;8.1;54.5;18.3;27.2;67.3;13.8;8.4;1.4;9.0;50.2;47.1;2.7;38.0;27.0;20.9;14.0;6.75;8.06
335500106;Clemenceau-Pontac-Sallegourde-Pont Langon;33550;5500.0;7.26;9.96;399.0;24.12;54.9;45.1;26.6;37.8;26.0;9.6;42.3;24.4;33.4;75.4;9.9;6.0;1.8;6.9;48.8;48.5;2.7;39.0;26.9;20.8;13.4;6.61;7.9
335500107;Hourcade-Geneste-Le Bourg-Courréjean;33550;6626.0;7.92;10.93;525.0;25.23;55.2;44.8;34.0;41.6;18.8;5.5;37.8;24.9;37.3;79.7;8.7;4.1;1.0;6.4;49.9;47.4;2.7;37.8;26.7;20.6;14.9;7.21;8.61
335500108;La Monnaie-La Taille;33550;1807.0;7.2;9.87;130.0;23.31;54.8;45.2;25.5;36.4;28.2;9.9;35.0;26.4;38.5;78.5;8.4;5.7;1.8;5.6;47.9;49.3;2.8;39.5;26.7;20.7;13.1;6.56;7.83
335500109;Lahé-Barret-Soors;33550;2562.0;7.15;9.85;183.0;23.49;53.7;46.3;28.7;30.6;31.1;9.6;41.8;22.8;35.4;79.1;8.9;6.1;1.9;4.0;48.1;49.1;2.8;39.1;26.6;20.6;13.8;6.51;7.78
335500110;Baugé-Sarcignan-Versein;33550;2454.0;7.57;10.43;186.0;25.23;54.5;45.5;29.7;35.5;27.1;7.7;44.2;28.0;27.9;72.2;13.3;5.5;0.9;8.1;49.9;47.4;2.7;38.2;27.0;20.8;14.0;6.9;8.23
340030101;Vielle Ville-Pérou-Gare;34003;1530.0;6.08;8.33;93.0;28.52;53.8;46.2;24.4;27.7;34.4;13.4;61.2;20.7;18.2;37.8;36.2;4.3;1.9;19.7;53.0;44.5;2.5;37.2;28.1;21.7;13.0;5.5;6.67
340030102;Mirabel;34003;1732.0;5.92;8.08;102.0;26.88;50.5;49.5;21.6;32.4;31.7;14.4;56.5;24.4;19.1;54.5;22.3;4.8;2.6;15.8;51.5;45.9;2.6;38.2;28.0;21.6;12.3;5.35;6.5
340030103;Les Cayrets;34003;3607.0;5.65;7.69;204.0;25.64;51.5;48.5;21.8;31.3;28.6;18.4;57.0;24.2;18.8;60.5;21.4;4.3;3.2;10.6;50.3;47.0;2.7;38.7;27.6;21.3;12.3;5.11;6.2
340030104;Coopérative;34003;1733.0;5.31;7.21;92.0;24.52;52.2;47.8;20.9;26.8;29.5;22.8;59.7;22.6;17.7;61.2;17.8;7.8;2.8;10.4;49.2;48.1;2.7;39.4;27.4;21.2;12.0;4.8;5.83
340030106;Zone Industrielle;34003;1676.0;5.62;7.66;94.0;25.97;50.3;49.7;22.9;29.5;29.5;18.1;62.2;22.9;14.8;60.0;15.7;6.2;2.5;15.7;50.6;46.7;2.6;38.5;27.6;21.3;12.6;5.08;6.17
340030108;Zone Agricole Nord;34003;308.0;6.09;8.32;19.0;25.46;57.5;42.5;21.5;26.5;37.9;14.1;43.1;34.4;22.5;75.4;10.4;3.9;1.8;8.5;50.1;47.2;2.7;38.9;27.6;21.3;12.2;5.51;6.69
340030109;Route de Sète;34003;1580.0;5.65;7.69;89.0;25.37;50.6;49.4;21.5;29.5;30.8;18.2;53.3;30.5;16.2;60.8;19.1;5.7;3.0;11.4;50.0;47.3;2.7;38.9;27.6;21.3;12.2;5.11;6.2
340030110;Le Golf-Mont Saint-Loup;34003;991.0;4.97;6.69;49.0;22.82;50.1;49.9;13.5;28.4;31.6;26.5;48.7;25.7;25.5;64.7;10.9;5.0;4.8;14.6;47.4;49.8;2.8;41.2;27.6;21.4;9.9;4.49;5.46
340030201;Le Cap d'Agde;34003;3468.0;4.87;6.56;169.0;23.34;56.9;43.1;13.8;21.0;35.4;29.8;51.6;26.1;22.3;48.2;26.7;3.6;5.5;16.1;48.0;49.3;2.8;40.9;27.7;21.4;10.0;4.4;5.35
340030301;Le Grau d'Agde;34003;3911.0;5.15;6.96;201.0;23.68;56.1;43.9;17.2;24.3;33.8;24.7;52.9;21.5;25.5;62.0;15.3;4.6;4.0;14.1;48.3;48.9;2.8;40.2;27.5;21.3;11.0;4.66;5.65
340220101;Sud Sud-Ouest;34022;1494.0;5.35;7.34;80.0;23.89;59.3;40.7;25.7;29.8;31.8;12.6;34.0;22.6;43.4;72.0;10.0;8.4;1.6;7.9;48.5;48.7;2.8;39.2;26.9;20.8;13.2;4.84;5.9
340220102;Centre Ville;34022;1722.0;5.76;7.89;99.0;25.44;54.9;45.1;23.7;40.7;26.9;8.7;38.4;23.9;37.7;79.4;8.8;6.7;0.9;4.2;50.1;47.2;2.7;38.6;27.4;21.2;12.7;5.21;6.36
340220103;Nord-Nord-Est;34022;2258.0;5.64;7.7;127.0;25.5;55.5;44.5;23.0;42.2;24.1;10.7;41.6;22.3;36.2;77.0;10.6;5.0;1.4;6.1;50.2;47.2;2.7;38.7;27.5;21.3;12.6;5.11;6.22
340230101;Village Thermal;34023;2058.0;4.94;6.72;102.0;24.4;52.6;47.4;19.2;27.8;33.2;19.8;58.7;22.8;18.5;65.8;15.6;6.7;3.0;9.0;49.1;48.2;2.7;39.6;27.5;21.3;11.6;4.45;5.43
340230102;Quartier des Usines;34023;2875.0;5.19;7.08;149.0;24.48;54.0;46.0;20.1;28.4;35.8;15.7;51.7;22.7;25.6;72.8;10.4;6.2;2.7;7.9;49.2;48.1;2.7;39.5;27.5;21.2;11.8;4.68;5.71
340280101;Rive Gauche;34028;818.0;5.83;7.92;48.0;25.94;58.0;42.0;18.5;26.2;34.6;20.7;57.2;21.1;21.6;61.0;16.8;4.5;3.0;14.8;50.6;46.8;2.6;39.0;28.0;21.6;11.4;5.23;6.43
340280102;Rive Droite;34028;1853.0;6.21;8.49;115.0;27.95;54.2;45.8;26.0;30.0;28.6;15.5;63.8;20.1;16.1;52.3;19.6;5.9;2.4;19.8;52.5;45.0;2.5;37.3;27.9;21.5;13.3;5.57;6.85
340280103;Zone d'Activités;34028;953.0;5.75;7.81;55.0;25.52;53.7;46.3;21.8;28.6;28.6;21.0;58.1;20.7;21.2;62.2;14.6;6.2;3.3;13.7;50.2;47.1;2.7;38.8;27.6;21.3;12.3;5.16;6.34
340280104;Les Causses;34028;349.0;5.53;7.47;19.0;23.7;57.1;42.9;13.8;24.6;37.7;24.0;46.2;21.1;32.7;74.6;9.2;1.9;3.9;10.4;48.3;48.9;2.8;40.7;27.8;21.5;10.0;4.96;6.1
340310101;Est;34031;1766.0;6.06;8.28;107.0;27.73;56.2;43.8;23.0;33.8;30.8;12.4;58.8;23.0;18.2;65.3;15.4;4.3;1.7;13.3;52.3;45.2;2.6;37.7;28.0;21.6;12.6;5.49;6.63
340310102;Ouest;34031;2119.0;5.88;8.0;125.0;26.37;54.5;45.5;19.0;37.3;29.5;14.2;55.3;23.7;21.0;74.3;11.5;4.8;2.4;7.0;51.0;46.4;2.6;38.7;28.0;21.7;11.6;5.33;6.43
340320101;Jean Jaurès;34032;965.0;7.41;10.21;71.0;29.49;54.0;46.0;30.0;33.5;28.4;8.1;44.0;27.9;28.1;51.7;19.2;6.9;1.2;21.0;53.8;43.7;2.5;36.3;27.9;21.5;14.2;6.56;8.25
340320102;Allées Paul Riquet;34032;1497.0;7.25;10.01;108.0;30.5;56.7;43.3;34.8;28.2;26.0;11.1;57.6;23.6;18.8;42.5;29.8;5.4;1.3;21.0;54.6;42.9;2.4;35.5;27.9;21.4;15.2;6.42;8.07
340320103;Saint-Jacques;34032;1145.0;7.38;10.13;85.0;32.41;55.0;45.0;25.5;37.3;28.9;8.3;66.7;20.3;12.9;36.2;26.6;6.8;0.8;29.6;56.1;41.5;2.3;35.6;28.9;22.2;13.3;6.54;8.21
340320104;Saint-Nazaire;34032;825.0;7.17;9.84;59.0;30.42;62.2;37.8;28.2;35.0;24.8;12.0;54.6;21.6;23.8;36.0;31.9;6.9;1.8;23.5;54.6;43.0;2.4;36.1;28.3;21.8;13.9;6.35;7.98
340320105;Four à Chaux;34032;2188.0;7.42;10.26;162.0;31.85;58.9;41.1;34.8;28.8;27.0;9.5;66.3;19.9;13.8;38.9;34.8;5.4;1.7;19.2;55.7;41.9;2.4;35.1;28.1;21.6;15.2;6.57;8.26
340320201;Victor Hugo;34032;1662.0;6.98;9.58;116.0;29.75;56.7;43.3;27.2;32.0;28.5;12.3;56.5;21.8;21.8;44.0;23.0;5.7;1.7;25.7;54.0;43.5;2.5;36.5;28.2;21.7;13.6;6.18;7.77
340320202;Émile Zola;34032;1228.0;6.88;9.41;84.0;29.23;55.1;44.9;23.0;31.6;32.2;13.2;58.8;21.9;19.4;54.2;19.6;3.6;1.8;20.8;53.6;43.9;2.5;37.1;28.4;21.9;12.7;6.09;7.66
340320203;Méditerrannée-Pech de la Pomme;34032;3175.0;6.92;9.5;220.0;28.57;56.1;43.9;28.3;31.8;28.0;11.9;49.3;27.1;23.6;53.3;11.2;6.0;2.3;27.1;53.0;44.5;2.5;36.8;27.9;21.5;13.8;6.13;7.7
340320301;Gare;34032;1937.0;7.06;9.69;137.0;30.45;55.8;44.2;27.4;34.1;28.2;10.2;60.9;20.1;19.0;41.3;19.5;7.4;1.8;29.9;54.6;43.0;2.4;36.2;28.3;21.8;13.7;6.25;7.86
340320302;Capiscol;34032;352.0;6.33;8.62;22.0;26.6;64.5;35.5;22.4;27.5;31.1;19.1;56.4;18.3;25.3;60.8;15.7;5.7;3.9;13.9;51.2;46.2;2.6;38.3;27.8;21.5;12.4;5.61;7.04
340320303;Rive Droite;34032;4296.0;7.56;10.38;325.0;32.31;66.6;33.4;26.7;38.8;26.3;8.2;61.5;22.4;16.1;44.6;15.4;5.0;1.4;33.5;56.1;41.6;2.4;35.6;28.8;22.1;13.6;6.7;8.41
340320401;Pech des Moulins;34032;3528.0;6.43;8.76;227.0;25.66;55.1;44.9;21.9;33.4;27.5;17.2;44.3;22.8;32.9;70.6;7.8;6.3;2.9;12.4;50.3;47.0;2.7;38.7;27.6;21.3;12.3;5.69;7.16
340320402;La Renardière;34032;2553.0;7.12;9.76;182.0;28.84;52.0;48.0;24.5;35.9;29.3;10.3;51.3;25.2;23.5;61.5;14.3;6.0;1.3;16.9;53.2;44.3;2.5;37.1;28.2;21.7;13.0;6.31;7.92
340320403;Route de Bédarieux;34032;2653.0;6.83;9.36;181.0;27.12;54.3;45.7;27.3;32.5;26.2;13.9;47.0;25.1;27.9;67.6;13.4;5.6;2.0;11.4;51.7;45.7;2.6;37.5;27.6;21.3;13.6;6.05;7.6
340320404;Croix de Poumeyrac;34032;2780.0;7.11;9.75;198.0;27.58;53.5;46.5;25.9;34.9;28.4;10.8;44.9;24.4;30.6;72.1;11.4;5.3;1.6;9.6;52.1;45.3;2.6;37.5;27.8;21.4;13.3;6.3;7.91
340320501;Pompiers;34032;1894.0;6.67;9.16;126.0;28.41;52.1;47.9;29.1;29.8;27.3;13.8;60.8;19.4;19.8;53.5;15.3;7.0;2.3;21.9;52.9;44.6;2.5;36.8;27.8;21.4;14.0;5.91;7.42
340320502;Le Rouat;34032;1546.0;7.03;9.65;109.0;28.75;55.4;44.6;27.2;30.9;30.0;11.8;46.6;32.8;20.7;53.1;15.3;5.6;1.6;24.5;53.2;44.3;2.5;36.9;28.0;21.6;13.6;6.23;7.82
340320503;Du Guesclin;34032;2283.0;6.78;9.35;155.0;26.71;52.5;47.5;34.2;28.1;25.1;12.6;45.1;27.2;27.7;56.6;14.5;15.1;1.6;12.2;51.3;46.1;2.6;37.1;27.1;20.9;14.9;6.0;7.55
340320601;Iranget;34032;1055.0;6.99;9.62;74.0;29.48;48.8;51.2;31.1;31.7;25.6;11.5;61.8;24.2;13.9;52.4;23.9;6.2;2.1;15.5;53.8;43.7;2.5;36.2;27.9;21.5;14.4;6.19;7.78
340320602;Mermoz;34032;1372.0;6.75;9.19;93.0;28.91;50.7;49.3;19.8;37.5;30.1;12.6;59.3;25.7;14.9;52.4;15.6;6.9;2.7;22.3;53.3;44.2;2.5;37.6;28.6;22.0;11.8;5.98;7.51
340320603;Ancien Hôpital;34032;1247.0;6.56;8.98;82.0;28.77;53.0;47.0;26.9;30.0;28.8;14.3;63.3;13.5;23.2;39.1;24.9;9.6;1.7;24.7;53.2;44.3;2.5;36.9;28.0;21.6;13.5;5.81;7.3
340320604;Arènes;34032;1685.0;7.05;9.67;119.0;29.84;52.7;47.3;27.4;36.0;25.8;10.8;58.3;24.2;17.4;50.9;14.3;6.8;1.6;26.3;54.1;43.5;2.5;36.4;28.2;21.7;13.7;6.24;7.85
340320701;La Crouzette Badonnes;34032;2174.0;6.34;8.62;138.0;25.82;54.3;45.7;22.4;31.3;27.7;18.7;50.7;21.8;27.6;68.8;11.0;7.4;2.3;10.5;50.5;46.9;2.7;38.6;27.6;21.3;12.4;5.62;7.06
340320703;Montimas;34032;2041.0;6.77;9.26;138.0;28.19;54.1;45.9;24.6;34.8;26.8;13.7;56.5;21.6;22.0;59.3;14.3;6.7;2.3;17.4;52.7;44.8;2.5;37.3;28.0;21.6;13.0;6.0;7.53
340320704;Montimaran;34032;1682.0;6.98;9.58;118.0;27.42;55.2;44.8;26.0;31.4;31.3;11.3;47.8;27.4;24.8;68.8;11.1;8.3;2.0;9.8;52.0;45.4;2.6;37.5;27.8;21.4;13.3;6.18;7.77
340320705;Saint-Jean d'Aureilhan;34032;1455.0;6.4;8.72;93.0;27.59;54.6;45.4;22.3;28.6;31.4;17.7;64.8;21.5;13.7;61.9;11.7;6.3;2.2;17.9;52.1;45.3;2.6;37.8;28.1;21.7;12.4;5.67;7.12
340320801;Pech de Valras;34032;1347.0;6.27;8.57;84.0;27.12;52.7;47.3;26.5;28.6;26.0;18.9;62.5;20.1;17.4;56.0;13.4;8.8;2.3;19.6;51.7;45.7;2.6;37.6;27.6;21.3;13.4;5.55;6.98
340320802;Gargailhan;34032;1073.0;5.93;8.06;64.0;25.49;52.0;48.0;20.0;27.0;31.2;21.8;61.1;21.1;17.7;62.8;12.1;9.8;3.5;11.8;50.2;47.2;2.7;39.0;27.7;21.4;11.8;5.25;6.6
340320803;Les Oliviers;34032;1016.0;6.83;9.38;69.0;31.14;53.1;46.9;28.5;34.3;25.3;11.9;77.4;15.2;7.4;40.6;14.6;8.6;1.5;34.7;55.1;42.5;2.4;35.8;28.4;21.9;13.9;6.05;7.6
340320804;Marcel Cerdan;34032;33.0;6.81;9.42;2.0;29.54;48.2;51.8;30.1;19.8;40.0;10.1;70.0;24.8;5.1;46.0;26.8;8.9;3.2;15.2;53.8;43.7;2.5;36.3;28.0;21.5;14.2;6.03;7.58
340320805;Château Devèze;34032;962.0;6.88;9.43;66.0;30.11;51.6;48.4;27.3;33.5;26.7;12.5;67.1;18.3;14.5;44.8;24.2;6.6;1.9;22.5;54.3;43.2;2.4;36.3;28.3;21.8;13.7;6.09;7.66
340570101;Quartier Sud;34057;2734.0;6.35;8.75;174.0;26.23;55.9;44.1;32.8;40.0;20.2;6.9;36.0;18.7;45.3;74.9;9.3;5.4;1.5;9.0;50.9;46.5;2.6;37.4;27.0;20.9;14.7;5.73;6.99
340570102;Galine-Stade Jean Fournier-Ouest;34057;3748.0;6.35;8.79;238.0;25.46;56.0;44.0;36.4;36.5;20.0;7.1;29.6;22.6;47.8;74.7;9.7;8.6;0.9;6.1;50.1;47.2;2.7;37.5;26.6;20.6;15.3;5.73;6.99
340570103;Castelnau-Centre Ville;34057;1792.0;5.46;7.44;98.0;22.25;56.0;44.0;21.5;36.7;26.1;15.7;23.4;15.0;61.6;78.2;7.1;8.7;1.7;4.3;46.8;50.4;2.8;40.4;26.7;20.7;12.1;4.92;6.01
340570104;Sablas-Mendrous Ouest-Languedoc Ouest;34057;3398.0;6.39;8.82;217.0;24.84;55.7;44.3;34.1;39.4;19.4;7.1;21.0;23.9;55.1;78.7;10.6;5.7;1.2;3.8;49.5;47.8;2.7;37.9;26.6;20.6;14.9;5.76;7.04
340570105;Mendrous Est-Languedoc Est-Aube Rouge-Devois;34057;3250.0;5.78;7.95;188.0;23.61;54.9;45.1;30.4;31.9;26.3;11.4;28.2;18.9;52.9;72.8;9.8;9.9;1.5;5.9;48.2;49.0;2.8;38.9;26.5;20.5;14.1;5.21;6.37
340570106;Quartier Nord-Est;34057;565.0;5.73;7.9;32.0;24.94;58.6;41.4;26.3;20.7;42.1;11.0;48.6;15.7;35.7;76.4;8.7;6.6;2.3;6.0;49.6;47.7;2.7;38.6;27.1;21.0;13.3;5.17;6.31
340570107;Courtarelle-Cantagril-Mûriers;34057;2595.0;5.45;7.46;142.0;22.43;53.5;46.5;23.9;30.3;31.2;14.6;24.0;22.0;54.0;74.1;6.8;9.3;2.3;7.4;47.0;50.2;2.8;40.1;26.6;20.6;12.7;4.92;6.0
340580101;Centre Ville;34058;2176.0;5.27;7.19;115.0;24.02;55.7;44.3;20.1;39.1;30.4;10.4;32.0;22.7;45.3;78.4;9.5;6.3;1.2;4.6;48.7;48.6;2.7;39.7;27.3;21.1;11.8;4.74;5.88
340580102;Sud;34058;2171.0;5.26;7.19;114.0;24.3;54.8;45.2;21.6;37.3;31.0;10.1;36.3;22.3;41.4;79.3;8.3;5.3;1.8;5.4;49.0;48.3;2.7;39.4;27.3;21.1;12.2;4.73;5.87
340580103;Les Garrigues;34058;202.0;5.18;7.05;10.0;23.66;57.0;43.0;19.0;39.2;29.6;12.2;31.2;23.3;45.6;78.5;7.3;7.5;1.1;5.6;48.3;48.9;2.8;40.0;27.3;21.1;11.5;4.66;5.78
340770101;Village;34077;1308.0;4.85;6.61;63.0;21.23;56.0;44.0;20.6;29.8;32.5;17.0;24.7;17.4;57.9;78.4;7.3;8.8;1.6;3.9;45.6;51.5;2.9;41.1;26.5;20.5;11.9;4.36;5.4
340770102;Périphérie;34077;2809.0;5.3;7.25;149.0;23.22;53.7;46.3;22.2;36.4;30.7;10.7;28.1;19.0;52.9;74.5;9.0;8.2;1.4;6.9;47.8;49.4;2.8;39.9;26.9;20.9;12.3;4.77;5.9
340790101;Centre Ville;34079;1584.0;6.58;9.06;104.0;28.23;53.3;46.7;29.5;30.3;29.2;11.1;55.7;23.9;20.4;57.7;19.7;4.9;1.5;16.3;52.7;44.8;2.5;36.9;27.7;21.4;14.1;5.94;7.21
340790102;Est;34079;2407.0;6.31;8.6;152.0;25.92;53.7;46.3;21.8;34.5;29.8;13.9;46.0;25.5;28.5;71.6;12.1;6.0;2.1;8.2;50.6;46.8;2.6;38.6;27.7;21.4;12.3;5.7;6.91
340790103;Ouest;34079;2189.0;6.31;8.62;138.0;26.57;51.9;48.1;22.7;35.6;28.0;13.7;48.6;26.1;25.3;64.5;13.7;6.5;1.8;13.5;51.2;46.2;2.6;38.2;27.8;21.5;12.5;5.7;6.91
340880101;Nord-Ouest;34088;1932.0;5.78;7.88;112.0;24.9;56.6;43.4;20.1;35.8;31.6;12.5;40.1;25.4;34.6;79.4;7.8;5.7;1.9;5.1;49.6;47.7;2.7;39.3;27.6;21.3;11.8;5.26;6.34
340880102;Sud-Est;34088;2911.0;6.08;8.32;177.0;26.51;54.6;45.4;23.3;40.4;27.1;9.2;44.0;25.2;30.8;73.7;9.8;6.1;1.4;9.1;51.1;46.2;2.6;38.2;27.7;21.4;12.7;5.53;6.67
340900101;Centre Ville;34090;1586.0;4.95;6.72;79.0;23.2;55.2;44.8;17.9;37.1;28.9;16.1;41.2;19.8;39.0;75.9;9.3;7.1;2.7;5.0;47.8;49.4;2.8;40.4;27.3;21.1;11.2;4.46;5.5
340900102;Sud;34090;1487.0;4.95;6.73;74.0;22.78;54.1;45.9;18.3;35.3;30.9;15.5;33.7;22.7;43.6;73.4;11.3;6.9;2.9;5.5;47.4;49.8;2.8;40.6;27.1;21.0;11.3;4.46;5.5
340900103;Nord-Ouest;34090;2983.0;5.52;7.56;165.0;24.6;54.4;45.6;23.3;38.4;29.5;8.8;35.4;21.3;43.3;76.3;10.5;7.4;1.2;4.5;49.3;48.0;2.7;39.1;27.2;21.1;12.6;4.97;6.13
340900104;Zone d'Activités;34090;217.0;5.19;7.09;11.0;24.44;51.8;48.2;18.4;31.7;37.3;12.6;41.5;26.6;31.9;71.0;12.3;6.5;1.3;8.9;49.1;48.2;2.7;39.7;27.6;21.3;11.4;4.67;5.77
340950101;Nord;34095;2056.0;5.24;7.15;108.0;24.42;54.5;45.5;19.9;34.7;32.9;12.6;38.9;26.0;35.1;78.3;8.8;5.0;2.2;5.7;49.1;48.2;2.7;39.5;27.5;21.2;11.8;4.74;5.83
340950102;Centre Ville;34095;1935.0;5.31;7.24;103.0;25.1;56.2;43.8;21.6;37.5;27.8;13.1;44.2;25.9;29.9;78.0;9.0;5.1;2.0;5.9;49.8;47.5;2.7;39.0;27.5;21.3;12.2;4.81;5.91
340950103;Zone d'Activités;34095;1110.0;5.21;7.09;58.0;24.75;55.8;44.2;19.3;37.2;30.6;13.0;45.9;21.0;33.1;78.3;8.4;5.6;2.4;5.3;49.4;47.9;2.7;39.5;27.6;21.3;11.6;4.71;5.79
341080101;ZUS de la Peyrade;34108;2055.0;5.61;7.63;115.0;26.28;54.4;45.6;19.7;33.9;31.6;14.8;59.8;21.8;18.4;66.0;13.8;6.0;2.1;12.1;50.9;46.4;2.6;38.7;28.0;21.6;11.8;5.09;6.13
